tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
1253.00;358689731#16_0;13.77;11.74;918.00;-0.34;-718463#1_0;5.10;0.00;tripinfo_veh768 routing_veh768;335.00;veh768;1;3114.69;103.12;passenger;;47
1254.00;-4796079_0;112.09;8.89;980.00;-0.52;27683099#0_0;9.22;0.00;tripinfo_bus410 routing_bus410;274.00;bus410;6;2097.05;116.84;bus;;52
1260.00;167121171#2_1;81.24;13.67;882.00;-0.47;-155366777#4_0;5.10;0.00;tripinfo_veh738 routing_veh738;378.00;veh738;1;4205.80;69.58;passenger;;25
1263.00;27930616_0;10.35;9.16;970.00;-0.95;273025785_0;12.10;0.00;tripinfo_bus406 routing_bus406;293.00;bus406;5;3427.12;79.23;bus;;3
1269.00;4422125#3_0;77.68;13.53;837.00;-0.03;463528543#0_0;12.10;0.00;tripinfo_bus350 routing_bus350;432.00;bus350;4;2313.06;108.07;bus;;54
1270.00;-4422125#0_1;128.91;13.37;992.00;-0.48;4350888_0;12.10;0.00;tripinfo_bus415 routing_bus415;278.00;bus415;1;2399.76;91.63;bus;;36
1270.00;281161276#5_0;24.00;2.19;997.00;-0.26;358689731#0_0;12.10;0.00;tripinfo_bus417 routing_bus417;273.00;bus417;1;2487.24;46.21;bus;;0
1280.00;4316784#2_1;43.17;18.70;968.00;-0.56;-28008221#1_1;1.20;0.00;tripinfo_veh810 routing_veh810;312.00;veh810;3;2714.69;150.55;passenger;;83
1283.00;-155367911_0;142.46;13.52;941.00;-0.06;-4316771#5_0;5.10;0.00;tripinfo_veh787 routing_veh787;342.00;veh787;7;2917.26;98.74;passenger;;38
1284.00;28005741_0;25.75;12.54;994.00;-0.87;310763704#0_0;5.10;0.00;tripinfo_veh832 routing_veh832;290.00;veh832;1;3181.79;44.60;passenger;;0
1286.00;281177199#2_1;4.15;10.36;975.00;-0.73;4270614#1_0;5.10;0.00;tripinfo_veh816 routing_veh816;311.00;veh816;1;2895.40;105.40;passenger;;64
1289.00;4794929#0_0;24.05;13.34;875.00;-0.29;154533147#1_1;5.10;0.00;tripinfo_veh732 routing_veh732;414.00;veh732;1;3484.25;162.91;passenger;;88
1299.00;28004042#4_0;0.81;12.57;996.00;-0.06;253152096#0_1;5.10;0.00;tripinfo_veh833 routing_veh833;303.00;veh833;1;3368.90;68.12;passenger;;9
1307.00;-155366787#7_0;10.57;12.84;973.00;-0.34;27944183#0_0;5.10;0.00;tripinfo_veh814 routing_veh814;334.00;veh814;1;3440.13;78.36;passenger;;34
1318.00;27947064#1_0;45.41;12.60;969.00;-0.76;-4375192#0_1;5.10;0.00;tripinfo_veh811 routing_veh811;349.00;veh811;1;3410.48;107.18;passenger;;58
1342.00;-4419029#4_1;40.93;11.00;932.00;-0.69;-28008216#0_0;0.20;0.00;tripinfo_bus390 routing_bus390;410.00;bus390;9;3764.07;161.30;bus;;81
1345.00;155366778_0;305.73;13.60;944.00;-0.65;27451177#1_0;9.75;0.00;tripinfo_bus395 routing_bus395;401.00;bus395;10;3200.29;104.29;bus;;33
1346.00;-4579079#3_0;116.18;13.42;984.00;-0.10;-154565320#6_0;5.10;0.00;tripinfo_veh823 routing_veh823;362.00;veh823;1;4128.45;85.37;passenger;;34
1349.00;4794979_0;77.44;12.85;990.00;-0.08;168605805#0_0;12.10;0.00;tripinfo_bus414 routing_bus414;359.00;bus414;9;3737.41;92.11;bus;;1
1355.00;28005200#1_0;15.11;11.26;937.00;-0.47;4795262#2_1;12.10;0.00;tripinfo_bus392 routing_bus392;418.00;bus392;9;4229.28;95.21;bus;;0
1391.00;168605805#4_0;147.77;13.57;994.00;-0.87;4316785#15_0;10.04;0.00;tripinfo_bus416 routing_bus416;397.00;bus416;1;3424.51;172.45;bus;;80
